State,County,Index,Density,Population,Female Share,Caucasian Share,Less Than High School,Below Poverty Percent,UnEmployement,Pop Per SqMile,Homocides,Firearms Homocides,Strictness
Texas,Bell County|Texas,4,0.848138,326632,50,31.799999999999997,10.5,15.3,7.2999999999999998,295.2,14,12,Loose
Texas,Bexar County|Texas,4,0.954609,1822154,50.8,14.599999999999994,17.400000000000006,17.6,6.5,"1,383.1",105,65,Loose
Texas,Blanco County|Texas,4,0,10634,49.5,4.9000000000000057,13,9.3,5.4000000000000004,14.8,0,0,Loose
Texas,Borden County|Texas,4,0,639,48.2,4.4000000000000057,7.9000000000000057,0.9,3.1000000000000001,0.7,0,0,Loose
Texas,Bosque County|Texas,4,0.187843,17862,50.6,4.7999999999999972,18,14.7,7.2000000000000002,18.5,0,0,Loose
Texas,Bowie County|Texas,4,0.645752,93442,49.6,28.599999999999994,13.200000000000003,19.7,6.7000000000000002,104.6,5,5,Loose
Texas,Brazoria County|Texas,4,0.774714,330670,49.2,22,14.700000000000003,11.2,7,230.7,7,3,Loose
Texas,Brazos County|Texas,4,0.879364,204621,49.4,19.400000000000006,15,29.8,5.2000000000000002,332.8,8,4,Loose
Texas,Brewster County|Texas,4,0.651321,9289,50,6.2000000000000028,15.200000000000003,12.4,4.5999999999999996,1.5,1,1,Loose
Texas,Briscoe County|Texas,4,0,1544,51.1,4.7999999999999972,24.200000000000003,18.6,6,1.8,0,0,Loose
Texas,Brooks County|Texas,4,0.682403,7215,50.1,3.0999999999999943,36.799999999999997,38.3,6.9000000000000004,7.7,1,0,Loose
Texas,Brown County|Texas,4,0.595995,37908,50.4,6.7000000000000028,14.900000000000006,18.4,5.9000000000000004,40.3,0,0,Loose
Texas,Burleson County|Texas,4,0.233432,17163,50.6,15.400000000000006,22.299999999999997,15,6,26.1,0,0,Loose
Texas,Burnet County|Texas,4,0.443275,44380,50.9,5.2999999999999972,15.799999999999997,16.3,5.2999999999999998,43,0,0,Loose
Texas,Caldwell County|Texas,4,0.577077,39248,49.5,11.299999999999997,21,18.7,7,69.8,0,0,Loose
Texas,Calhoun County|Texas,4,0.552687,21785,49,9.9000000000000057,22.5,17.6,6.7999999999999998,42.2,0,0,Loose
Texas,Callahan County|Texas,4,0.278204,13518,50.9,4.5999999999999943,13.900000000000006,15.2,5,15.1,0,0,Loose
Texas,Cameron County|Texas,4,0.915792,418217,51.7,2.7000000000000028,36.299999999999997,34.8,10.300000000000001,456,9,4,Loose
Texas,Camp County|Texas,4,0.385211,12422,51,21.400000000000006,23.799999999999997,21.8,7.5999999999999996,63.3,0,0,Loose
Texas,Carson County|Texas,4,0.048043,5986,49.7,3.9000000000000057,12.400000000000006,7.2,4.5,6.7,0,0,Loose
Texas,Cass County|Texas,4,0.259881,30369,51.5,19.900000000000006,15.700000000000003,20.9,9,32.5,0,0,Loose
Texas,Castro County|Texas,4,0.542421,8012,48.2,5.7000000000000028,31.799999999999997,24.1,4.9000000000000004,9,1,1,Loose
Texas,Chambers County|Texas,4,0.542797,37215,49.6,12.099999999999994,15,9.7,7.7000000000000002,58.8,2,0,Loose
Texas,Cherokee County|Texas,4,0.369515,50965,49.1,19,23.299999999999997,24.5,7.5999999999999996,48.3,2,2,Loose
Texas,Childress County|Texas,4,0.668513,7063,40.8,13.099999999999994,11.599999999999994,15.9,5.0999999999999996,10.1,0,0,Loose
Texas,Clay County|Texas,4,0.253999,10436,50.1,4.5,11.5,10.3,5.0999999999999996,9.9,0,0,Loose
Texas,Cochran County|Texas,4,0,2995,51.4,8.9000000000000057,33.900000000000006,15.1,7.5999999999999996,4,0,0,Loose
Texas,Coke County|Texas,4,0,3215,51.5,4.7000000000000028,14.5,11,6,3.6,0,0,Loose
Texas,Coleman County|Texas,4,0.484542,8536,50.3,6.4000000000000057,17.700000000000003,27.6,5.7000000000000002,7,0,0,Loose
Texas,Collin County|Texas,4,0.947573,858711,50.8,25,6.5999999999999943,7.8,6,930,7,5,Loose
Texas,Collingsworth County|Texas,4,0,3087,50.9,10.599999999999994,21,20.4,4.5999999999999996,3.3,0,0,Loose
Texas,Colorado County|Texas,4,0.373862,20776,50,16.299999999999997,17.799999999999997,16.6,5.5999999999999996,21.7,1,0,Loose
Texas,Comal County|Texas,4,0.538545,118891,50.7,5.5999999999999943,10.599999999999994,10.2,6,193.9,2,1,Loose
Texas,Comanche County|Texas,4,0.285387,13591,50.6,3.2999999999999972,24,26.4,5.5,14.9,0,0,Loose
Texas,Concho County|Texas,4,0,4106,30.9,5,28.799999999999997,16.5,6.7999999999999998,4.2,0,0,Loose
Texas,Cooke County|Texas,4,0.409657,38475,50.5,7.2999999999999972,16.200000000000003,14.8,4.4000000000000004,43.9,2,2,Loose
Texas,Coryell County|Texas,4,0.805765,76471,50.3,25.400000000000006,12.5,13.4,8.6999999999999993,71.7,4,3,Loose
Texas,Cottle County|Texas,4,0,1442,52.8,12.099999999999994,23.799999999999997,15.4,6.2000000000000002,1.7,0,0,Loose
Texas,Crane County|Texas,4,0.893029,4755,50.4,6.7999999999999972,31.099999999999994,13.8,5.2000000000000002,5.6,0,0,Loose
Texas,Crockett County|Texas,4,0.772519,3772,50.6,5.2999999999999972,35.700000000000003,16.7,3.8999999999999999,1.3,0,0,Loose
Texas,Crosby County|Texas,4,0,5992,50.9,7.2999999999999972,30.5,26.5,6.5999999999999996,6.7,0,0,Loose
Texas,Culberson County|Texas,4,0,2288,51.7,7.5999999999999943,29.799999999999997,25.2,3.5,0.6,0,0,Loose
Texas,Dallam County|Texas,4,0.764583,7047,48.2,6.5,27.700000000000003,18.1,3.7999999999999998,4.5,0,0,Loose
Texas,Dallas County|Texas,4,0.993117,2486083,50.6,31.700000000000003,22.599999999999994,19.1,7.2000000000000002,2718,190,142,Loose
Texas,Dawson County|Texas,4,0.837056,13273,43,10.299999999999997,31.5,21.9,6.7999999999999998,15.4,1,1,Loose
Texas,Deaf Smith County|Texas,4,0.822889,19187,50.5,5.2999999999999972,30.5,18.9,4.7000000000000002,12.9,0,0,Loose
Texas,Delta County|Texas,4,0,5205,50.5,12.799999999999997,14.599999999999994,17.9,7.5,20.4,0,0,Loose
Texas,Denton County|Texas,4,0.930942,729152,50.7,20.099999999999994,8.2000000000000028,8.7,5.9000000000000004,754.3,13,6,Loose
Texas,DeWitt County|Texas,4,0.503757,20501,48,12.200000000000003,23.200000000000003,13.5,4.9000000000000004,22.1,0,0,Loose
Texas,Dickens County|Texas,4,0,2288,42.9,10.700000000000003,22.599999999999994,18.8,9.1999999999999993,2.7,0,0,Loose
Texas,Dimmit County|Texas,4,0.605242,10939,51,3.7000000000000028,38.399999999999999,26.5,5.0999999999999996,7.5,0,0,Loose
Texas,Donley County|Texas,4,0,3580,50.9,7.2000000000000028,14.099999999999994,16.7,5.2999999999999998,4,0,0,Loose
Texas,Duval County|Texas,4,0.329571,11600,48.1,3,34,19.7,6.5999999999999996,6.6,2,0,Loose
Texas,Eastland County|Texas,4,0.396545,18253,50.9,5.0999999999999943,18,19,6,20.1,0,0,Loose
Texas,Ector County|Texas,4,0.905447,149522,49.8,8.7000000000000028,27.099999999999994,15.9,4.2000000000000002,152.8,7,5,Loose
Texas,Edwards County|Texas,4,0,1879,50.1,4.2000000000000028,31.099999999999994,18.4,6.7999999999999998,0.9,0,0,Loose
Texas,Ellis County|Texas,4,0.680249,156198,50.6,12.599999999999994,16.400000000000006,11.9,6.9000000000000004,159.9,2,2,Loose
Texas,El Paso County|Texas,4,0.978256,831324,51,7.7999999999999972,26,23.3,9.1999999999999993,790.6,6,4,Loose
Texas,Erath County|Texas,4,0.536791,40003,50.7,5.2000000000000028,18,22.3,5.5999999999999996,35,0,0,Loose
Texas,Falls County|Texas,4,0.32643,17292,52.5,28.299999999999997,25.599999999999994,20.9,8.1999999999999993,23.3,0,0,Loose
Texas,Fannin County|Texas,4,0.294707,33644,47,11,17.599999999999994,17.2,8.3000000000000007,38.1,1,1,Loose
Texas,Fayette County|Texas,4,0.328623,24785,50.9,9.4000000000000057,19.799999999999997,11.6,4.7000000000000002,25.8,2,1,Loose
Texas,Fisher County|Texas,4,0,3838,50.4,6.9000000000000057,19.200000000000003,17.1,5,4.4,0,0,Loose
Texas,Floyd County|Texas,4,0.466801,6239,50.3,6.0999999999999943,25.400000000000006,20.3,6.7000000000000002,6.5,1,0,Loose
Texas,Foard County|Texas,4,0,1270,52.4,7.0999999999999943,22,15.4,5.4000000000000004,1.9,0,0,Loose
Texas,Fort Bend County|Texas,4,0.944642,654561,50.8,42.299999999999997,11.5,8.4,6,679.5,20,10,Loose
Texas,Franklin County|Texas,4,0.308722,10612,50.8,7.9000000000000057,16.5,14.4,6.2999999999999998,37.3,0,0,Loose
Texas,Freestone County|Texas,4,0.335234,19629,47.9,20.5,21.200000000000003,15.6,5.2999999999999998,22.6,1,1,Loose
Texas,Frio County|Texas,4,0.778184,18172,41.5,7.9000000000000057,36.100000000000001,24,5.5,15.2,1,0,Loose
Texas,Gaines County|Texas,4,0.369565,18965,49.2,4.9000000000000057,40.700000000000003,16.8,4.5999999999999996,11.7,1,0,Loose
Texas,Galveston County|Texas,4,0.938502,307465,50.5,19.799999999999997,12.900000000000006,13.3,7.5999999999999996,769.9,14,10,Loose
Texas,Garza County|Texas,4,0.77666,6405,36.1,9,37.700000000000003,15.5,5.9000000000000004,7.2,0,0,Loose
Texas,Gillespie County|Texas,4,0.463462,25334,51.8,3.2000000000000028,13.5,12,4.0999999999999996,23.5,1,1,Loose
Texas,Glasscock County|Texas,4,0,1245,46.7,3.2000000000000028,22.099999999999994,4.2,4.4000000000000004,1.4,0,0,Loose
Texas,Goliad County|Texas,4,0,7469,49.5,7.9000000000000057,14.299999999999997,14.7,5.2000000000000002,8.5,0,0,Loose
Texas,Gonzales County|Texas,4,0.3472,20219,49.5,10.900000000000006,30.700000000000003,21.9,4.5,18.6,1,1,Loose
Texas,Gray County|Texas,4,0.806124,22929,47.6,9.2999999999999972,19.799999999999997,14.6,4.7999999999999998,24.3,0,0,Loose
Texas,Grayson County|Texas,4,0.568495,122343,51.2,11.5,13.700000000000003,15.7,7,129.6,8,5,Loose
Texas,Gregg County|Texas,4,0.866376,123194,51,24.5,17.5,17.6,5.5999999999999996,445.4,12,8,Loose
Texas,Grimes County|Texas,4,0.310968,26881,45.5,19.299999999999997,21.5,19.1,6.2999999999999998,33.8,2,2,Loose
Texas,Guadalupe County|Texas,4,0.738377,143191,50.7,12.900000000000006,14,9.7,5.7999999999999998,184.9,3,2,Loose
Texas,Hale County|Texas,4,0.769002,35809,48.1,9.2999999999999972,29.799999999999997,22.3,6.5,36.1,1,1,Loose
Texas,Hall County|Texas,4,0,3226,50.8,10.700000000000003,28.200000000000003,23.8,7.9000000000000004,3.8,0,0,Loose
Texas,Hamilton County|Texas,4,0.356229,8262,50.6,4.2000000000000028,18.299999999999997,12.6,5.2000000000000002,10.2,0,0,Loose
Texas,Hansford County|Texas,4,0.596651,5515,49.1,4,23.599999999999994,17,3.7000000000000002,6.1,0,0,Loose
Texas,Hardeman County|Texas,4,0,4006,48.9,10,19.799999999999997,26.6,4.7999999999999998,6,0,0,Loose
Texas,Hardin County|Texas,4,0.484525,55421,50.6,8.2000000000000028,13.700000000000003,10.9,7.7999999999999998,61.3,1,1,Loose
Texas,Harris County|Texas,4,0.987867,4352752,50.1,29.299999999999997,21.299999999999997,18.5,6.7999999999999998,"2,402.4",391,264,Loose
Texas,Harrison County|Texas,4,0.439457,67185,51.1,25.900000000000006,15.400000000000006,16,6.7000000000000002,72.9,3,2,Loose
Texas,Hartley County|Texas,4,0.427417,6070,38.5,9.7000000000000028,19.099999999999994,8.6,4.5,4.1,0,0,Loose
Texas,Haskell County|Texas,4,0.523818,5884,47.4,7.7999999999999972,25.700000000000003,18.9,5.4000000000000004,6.5,0,0,Loose
Texas,Hays County|Texas,4,0.682879,176483,50.2,8.7999999999999972,10.700000000000003,17,5.5999999999999996,231.7,7,3,Loose
Texas,Hemphill County|Texas,4,0.730496,4139,49.4,3.5999999999999943,20.700000000000003,11.7,2.2999999999999998,4.2,0,0,Loose
Texas,Henderson County|Texas,4,0.398895,78618,51.1,9.7000000000000028,19.299999999999997,18.9,7.2000000000000002,89.9,4,4,Loose
Texas,Hidalgo County|Texas,4,0.948613,818942,51,2.9000000000000057,38.200000000000003,34.8,10.9,493.2,37,23,Loose
Texas,Hill County|Texas,4,0.237339,34858,51,9.9000000000000057,21.299999999999997,17,6.5999999999999996,36.6,1,1,Loose
Texas,Hockley County|Texas,4,0.601526,23520,50.6,7.2999999999999972,22.700000000000003,15.7,4.5999999999999996,25.2,0,0,Loose
Texas,Hood County|Texas,4,0.671545,52897,50.7,3.7000000000000028,12.900000000000006,12.1,5.5,121.7,1,0,Loose
Texas,Hopkins County|Texas,4,0.403743,35499,50.6,10.900000000000006,19.799999999999997,19.3,5.9000000000000004,45.8,0,0,Loose
Texas,Houston County|Texas,4,0.265127,22806,46.8,28.5,19.400000000000006,19.7,9.4000000000000004,19.3,1,1,Loose
Texas,Howard County|Texas,4,0.799355,36277,43.4,11.299999999999997,25.900000000000006,15.3,5.9000000000000004,38.9,0,0,Loose
Texas,Hudspeth County|Texas,4,0,3306,50,5,46,44.1,5.5,0.8,0,0,Loose
Texas,Hunt County|Texas,4,0.433687,87532,50.7,12.900000000000006,18.200000000000003,19.9,7.7999999999999998,102.5,5,4,Loose
Texas,Hutchinson County|Texas,4,0.774357,21832,50.2,7.7000000000000028,16.599999999999994,15.8,5.4000000000000004,25,1,0,Loose
Texas,Irion County|Texas,4,0,1609,48.9,4.5,17.5,8.7,4.2000000000000002,1.5,0,0,Loose
Texas,Jack County|Texas,4,0.467824,8911,44.2,6.7000000000000028,18.400000000000006,16.7,4.2999999999999998,9.9,0,0,Loose
Texas,Jackson County|Texas,4,0.381812,14607,50.3,10.299999999999997,19.400000000000006,12.7,5.2000000000000002,17,1,0,Loose
Texas,Jasper County|Texas,4,0.218146,35659,50.7,19.299999999999997,16.700000000000003,17.8,9.6999999999999993,38,0,0,Loose
Texas,Jeff Davis County|Texas,4,0,2236,49.4,4.7999999999999972,18.900000000000006,7.4,5.4000000000000004,1,0,0,Loose
Texas,Jefferson County|Texas,4,0.91598,252814,48.9,40.700000000000003,17.599999999999994,21,10.6,287.9,19,15,Loose
Texas,Jim Hogg County|Texas,4,0.826038,5236,50.2,2.2999999999999972,33.900000000000006,14,4.7000000000000002,4.7,0,0,Loose
Texas,Jim Wells County|Texas,4,0.599148,41669,50.6,3.2999999999999972,29.5,21.7,4.9000000000000004,47.2,2,1,Loose
Texas,Johnson County|Texas,4,0.621258,154952,50,7,16.900000000000006,12,6.5,208.3,4,3,Loose
Texas,Jones County|Texas,4,0.1485,20068,37.8,16.299999999999997,27.599999999999994,18.5,6.2000000000000002,21.8,1,0,Loose
Texas,Karnes County|Texas,4,0.616096,14782,41.1,11.599999999999994,29.200000000000003,23.3,6.5999999999999996,19.8,0,0,Loose
Texas,Kaufman County|Texas,4,0.511824,108521,50.9,14.5,17.5,13.3,7.0999999999999996,132.4,2,2,Loose
Texas,Kendall County|Texas,4,0.418408,37469,51.1,4.2000000000000028,10,9.3,5.4000000000000004,50.4,1,1,Loose
Texas,Kenedy County|Texas,4,0,415,49.3,6.2999999999999972,34.700000000000003,32.8,3.2999999999999998,0.3,0,0,Loose
Texas,Kent County|Texas,4,0,801,51.3,4,16.599999999999994,8.6,5,0.9,0,0,Loose
Texas,Kerr County|Texas,4,0.588977,49932,51.7,5.9000000000000057,12.599999999999994,14.9,5.4000000000000004,45,1,0,Loose
Texas,Kimble County|Texas,4,0.556979,4462,50.5,3.2999999999999972,20.900000000000006,19.5,5.2999999999999998,3.7,1,1,Loose
Texas,King County|Texas,4,0,273,49.1,4.9000000000000057,18.299999999999997,5.9,6.5,0.3,0,0,Loose
Texas,Kinney County|Texas,4,0.795442,3623,44.4,5.4000000000000057,31.099999999999994,25.7,7.2999999999999998,2.6,1,1,Loose
Texas,Kleberg County|Texas,4,0.811297,32149,49,9.2000000000000028,25.900000000000006,24.5,5.7000000000000002,36.4,1,0,Loose
Texas,Knox County|Texas,4,0,3777,50.8,9.5999999999999943,21.400000000000006,20.8,5.5,4.4,0,0,Loose
Texas,Lamar County|Texas,4,0.529171,49320,51.7,18.5,16.900000000000006,19.1,8.8000000000000007,54.9,2,2,Loose
Texas,Lamb County|Texas,4,0.423124,13757,49.8,8.9000000000000057,29.799999999999997,22.1,7.5,13.8,0,0,Loose
Texas,Lampasas County|Texas,4,0.317325,20179,50.6,9.5999999999999943,14,16.9,6.7999999999999998,27.6,0,0,Loose
Texas,La Salle County|Texas,4,0.536451,7429,41.3,2.7000000000000028,47.100000000000001,21.7,4.2999999999999998,4.6,0,0,Loose
Texas,Lavaca County|Texas,4,0.186835,19543,51.1,9.5,20.799999999999997,8.3,4.5,19.9,1,0,Loose
Texas,Lee County|Texas,4,0.302793,16587,49.6,14.400000000000006,18.400000000000006,12.4,4.7999999999999998,26.4,1,0,Loose
Texas,Leon County|Texas,4,0,16694,50.1,10.299999999999997,17.099999999999994,17.7,6.4000000000000004,15.7,1,0,Loose
Texas,Liberty County|Texas,4,0.367727,77033,50.9,14.200000000000003,24.900000000000006,18.4,8.8000000000000007,65.3,4,4,Loose
Texas,Limestone County|Texas,4,0.463821,23422,48.4,21,20.700000000000003,21.5,6,25.8,2,0,Loose
Texas,Lipscomb County|Texas,4,0,3479,48.6,6.7000000000000028,18.400000000000006,10.9,3.7999999999999998,3.5,0,0,Loose
Texas,Live Oak County|Texas,4,0,11868,46,7.5999999999999943,20.400000000000006,17.1,4.0999999999999996,11.1,0,0,Loose
Texas,Llano County|Texas,4,0.54821,19406,51.8,3.9000000000000057,13.299999999999997,14.1,6.2999999999999998,20.7,1,1,Loose
Texas,Loving County|Texas,4,0,103,46.3,3.2000000000000028,10.5,12,9.5,0.1,0,0,Loose
Texas,Lubbock County|Texas,4,0.886645,290060,50.5,13,15.599999999999994,20.4,5.4000000000000004,311.3,10,4,Loose
Texas,Lynn County|Texas,4,0.432798,5708,49.7,6.2999999999999972,23.900000000000006,20.2,6.5,6.6,0,0,Loose
Texas,McCulloch County|Texas,4,0.646746,8261,50.5,5.2999999999999972,22.900000000000006,16.6,5.2000000000000002,7.8,0,0,Loose
Texas,McLennan County|Texas,4,0.766481,241807,51.2,19.700000000000003,17.700000000000003,22,6.4000000000000004,226.5,8,5,Loose
Texas,McMullen County|Texas,4,0,772,49.5,5.0999999999999943,33,19.2,2.7000000000000002,0.6,0,0,Loose
Texas,Madison County|Texas,4,0.325966,13819,42.2,23.900000000000006,21.200000000000003,25.2,6.7000000000000002,29.3,2,2,Loose
Texas,Marion County|Texas,4,0,10239,50.9,26,19,23.2,7.7000000000000002,27.7,0,0,Loose
Texas,Martin County|Texas,4,0,5291,49.5,5.0999999999999943,29.900000000000006,15.8,4.2000000000000002,5.2,0,0,Loose
Texas,Mason County|Texas,4,0,4148,50.3,2.9000000000000057,18,13.6,4.2000000000000002,4.3,0,0,Loose
Texas,Matagorda County|Texas,4,0.635824,36537,50.1,16.299999999999997,21.900000000000006,21.1,9.8000000000000007,33.4,2,0,Loose
Texas,Maverick County|Texas,4,0.907442,56510,50.5,3,43.399999999999999,30.5,12.4,42.4,1,1,Loose
Texas,Medina County|Texas,4,0.38445,47366,48.4,6,19.5,17.7,6.4000000000000004,34.7,0,0,Loose
Texas,Menard County|Texas,4,0,2143,49.9,3.7999999999999972,24.700000000000003,23.5,6.0999999999999996,2.5,1,0,Loose
Texas,Midland County|Texas,4,0.877082,151949,50.1,11,18.200000000000003,10.4,3.5,152,3,2,Loose
Texas,Milam County|Texas,4,0.438179,24191,50.6,13.099999999999994,18.799999999999997,19.2,7.7000000000000002,24.3,0,0,Loose
Texas,Mills County|Texas,4,0,4886,50.6,3.2000000000000028,18.5,13.1,5.0999999999999996,6.6,0,0,Loose
Texas,Mitchell County|Texas,4,0.632564,8998,38.5,16.5,24.700000000000003,11.7,6.2000000000000002,10.3,0,0,Loose
Texas,Montague County|Texas,4,0.410568,19435,50.5,3.9000000000000057,18,15.6,4.7000000000000002,21.2,0,0,Loose
Texas,Montgomery County|Texas,4,0.772744,499818,50.4,10.099999999999994,13.700000000000003,12.4,5.9000000000000004,437.5,14,8,Loose
Texas,Moore County|Texas,4,0.831857,22223,48,13.400000000000006,32.5,15.4,4.0999999999999996,24.3,1,0,Loose
Texas,Morris County|Texas,4,0.215788,12782,51.9,26.400000000000006,18,20.6,9,51.3,0,0,Loose
Texas,Motley County|Texas,4,0,1193,48.1,4.5,13.200000000000003,25.5,5.0999999999999996,1.2,0,0,Loose
Texas,Nacogdoches County|Texas,4,0.535398,65190,52.1,22.599999999999994,19.5,25.7,6.2999999999999998,68.2,3,2,Loose
Texas,Navarro County|Texas,4,0.473426,48133,50.5,18.400000000000006,21.400000000000006,21.1,7.5999999999999996,47.3,0,0,Loose
Texas,Newton County|Texas,4,0,14209,48.5,23.799999999999997,14.900000000000006,16.1,11.4,15.5,0,0,Loose
Texas,Nolan County|Texas,4,0.673436,15077,49.8,8.4000000000000057,21.299999999999997,18.5,5.4000000000000004,16.7,1,1,Loose
Texas,Nueces County|Texas,4,0.935528,352962,50.8,8.5999999999999943,20.200000000000003,18.4,6.2000000000000002,405.8,18,8,Loose
Texas,Ochiltree County|Texas,4,0.860902,10734,48.6,4.2999999999999972,30.5,17.3,3.2999999999999998,11.1,1,1,Loose
Texas,Oldham County|Texas,4,0,2100,49.2,7.2000000000000028,12.700000000000003,14.2,4.2000000000000002,1.4,0,0,Loose
Texas,Orange County|Texas,4,0.648289,82980,50.4,11.900000000000006,13.799999999999997,14.4,9.5999999999999996,245.3,1,0,Loose
Texas,Palo Pinto County|Texas,4,0.497848,27924,51,5.5999999999999943,20.599999999999994,18.5,6.0999999999999996,29.5,3,2,Loose
Texas,Panola County|Texas,4,0.272819,23825,50.5,19,16.5,12.7,5.5,29.7,2,2,Loose
Texas,Parker County|Texas,4,0.439154,120207,49.5,5.2999999999999972,11.900000000000006,10.9,6.0999999999999996,129.4,4,3,Loose
Texas,Parmer County|Texas,4,0.399844,9970,48.3,5.2999999999999972,37.5,21.3,4.5999999999999996,11.7,0,0,Loose
Texas,Pecos County|Texas,4,0.602244,15724,43.3,7.4000000000000057,31.299999999999997,16.7,4.5,3.3,1,0,Loose
Texas,Polk County|Texas,4,0.223614,45871,46.5,15.700000000000003,23.099999999999994,20.2,8.0999999999999996,43,3,2,Loose
Texas,Potter County|Texas,4,0.910038,122146,48.6,18.700000000000003,24.299999999999997,23.1,5.5999999999999996,133.3,15,10,Loose
Texas,Presidio County|Texas,4,0.595293,7264,50.2,5.2000000000000028,45.299999999999997,24.8,12.199999999999999,2,0,0,Loose
Texas,Rains County|Texas,4,0.067711,11016,49.6,6.2999999999999972,17.799999999999997,13.6,7.0999999999999996,47.6,0,0,Loose
Texas,Randall County|Texas,4,0.856244,126644,51,7.2999999999999972,8.9000000000000057,10.3,4.0999999999999996,132.4,1,0,Loose
Texas,Reagan County|Texas,4,0.866944,3627,47.9,7,38.799999999999997,9.5,2.3999999999999999,2.9,0,0,Loose
Texas,Real County|Texas,4,0,3329,50.5,5.0999999999999943,23.400000000000006,20.2,6.7000000000000002,4.7,0,0,Loose
Texas,Red River County|Texas,4,0.242691,12505,51.7,20.799999999999997,23.299999999999997,16.1,10.199999999999999,12.4,0,0,Loose
Texas,Reeves County|Texas,4,0.855039,14077,39.8,8.0999999999999943,36.799999999999997,21.9,9.3000000000000007,5.2,0,0,Loose
Texas,Refugio County|Texas,4,0.393201,7268,50.3,10,21.400000000000006,16.2,4.5,9.6,0,0,Loose
Texas,Roberts County|Texas,4,0,923,51.1,4.5999999999999943,7.4000000000000057,3,3.8999999999999999,1,0,0,Loose
Texas,Robertson County|Texas,4,0.261461,16461,50.6,24.5,23.700000000000003,20.7,7.5999999999999996,19.4,1,0,Loose
Texas,Rockwall County|Texas,4,0.839642,85290,50.9,11.5,8.7999999999999972,5.9,6.2000000000000002,616.7,1,1,Loose
Texas,Runnels County|Texas,4,0.59242,10302,50.2,5.7000000000000028,22.400000000000006,21.9,6.0999999999999996,10,0,0,Loose
Texas,Rusk County|Texas,4,0.341271,53973,47.1,20.900000000000006,20.200000000000003,17.8,6.0999999999999996,57.7,4,3,Loose
Texas,Sabine County|Texas,4,0,10389,51,9.9000000000000057,19.700000000000003,25.8,14.5,22,1,0,Loose
Texas,San Augustine County|Texas,4,0,8741,51.3,25,22.799999999999997,26.4,10.300000000000001,16.7,0,0,Loose
Texas,San Jacinto County|Texas,4,0,26804,49.7,14,21.099999999999994,20.1,8,46.3,2,1,Loose
Texas,San Patricio County|Texas,4,0.8035,66257,50,5.7000000000000028,23,17,7.5,93.5,3,2,Loose
Texas,San Saba County|Texas,4,0.506443,5712,45.3,6.5999999999999943,19,15.2,7.7000000000000002,5.4,0,0,Loose
Texas,Schleicher County|Texas,4,0,3197,49.3,4.5,23.700000000000003,22.8,4.2999999999999998,2.6,0,0,Loose
Texas,Scurry County|Texas,4,0.682997,17267,46,8.5999999999999943,23.900000000000006,15.7,4.2000000000000002,18.7,1,0,Loose
Texas,Shackelford County|Texas,4,0,3374,51.3,3.9000000000000057,12.900000000000006,16.1,2.7999999999999998,3.7,0,0,Loose
Texas,Shelby County|Texas,4,0.205674,25865,50.4,20.400000000000006,22.5,22.1,6.5,32,2,1,Loose
Texas,Sherman County|Texas,4,0,3085,47.9,3.9000000000000057,23,13.7,4.5,3.3,0,0,Loose
Texas,Smith County|Texas,4,0.683922,216670,51.7,21.799999999999997,14.799999999999997,16.7,6.9000000000000004,227.6,12,8,Loose
Texas,Somervell County|Texas,4,0,8624,51,5.5,15.599999999999994,9.3,5.7999999999999998,45.5,0,0,Loose
Texas,Starr County|Texas,4,0.762941,62390,51.3,1.2000000000000028,55,39.2,14.9,49.8,4,4,Loose
Texas,Stephens County|Texas,4,0.606334,9350,47.9,5,19.400000000000006,18.8,5.5,10.7,1,1,Loose
Texas,Sterling County|Texas,4,0,1230,46.9,5.4000000000000057,23.099999999999994,15.1,2.8999999999999999,1.2,0,0,Loose
Texas,Stonewall County|Texas,4,0,1430,51.2,7.7999999999999972,25.400000000000006,16.6,3.7000000000000002,1.6,0,0,Loose
Texas,Sutton County|Texas,4,0.812016,4001,49.5,3,23.099999999999994,7.3,3,2.8,0,0,Loose
Texas,Swisher County|Texas,4,0.624268,7761,47.1,10.900000000000006,21.700000000000003,23.1,5.7000000000000002,8.8,0,0,Loose
Texas,Tarrant County|Texas,4,0.987118,1913943,51,24.299999999999997,15.5,15.2,6.5,"2,094.7",89,59,Loose
Texas,Taylor County|Texas,4,0.839665,133866,51.2,13.200000000000003,14.599999999999994,17.4,5.2000000000000002,143.6,4,2,Loose
Texas,Terrell County|Texas,4,0,905,47.4,9.2000000000000028,25.5,10,6.0999999999999996,0.4,0,0,Loose
Texas,Terry County|Texas,4,0.7533,12739,47.3,7.9000000000000057,30.900000000000006,14,6.5,14.2,0,0,Loose
Texas,Throckmorton County|Texas,4,0,1598,51.2,3.0999999999999943,19.900000000000006,13.7,4.5,1.8,0,0,Loose
Texas,Titus County|Texas,4,0.494433,32654,50.6,15,27.900000000000006,22,7,79.6,1,1,Loose
Texas,Tom Green County|Texas,4,0.843591,114955,50.5,9.0999999999999943,17.400000000000006,16.2,5.2000000000000002,72.4,2,1,Loose
Texas,Travis County|Texas,4,0.945365,1122748,49.5,19,13,17.4,5.5999999999999996,"1,034.4",50,29,Loose
Texas,Trinity County|Texas,4,0.227631,14401,51.6,12.400000000000006,18.700000000000003,16.1,7.5999999999999996,21,1,1,Loose
